,actor.id,repo.id
7178,216148,24963888
7179,940748,2109786
7184,99704,15193430
7185,1684950,28650038
7187,950866,19853787
7190,8005290,25404197
7192,2375009,26668831
7193,367618,6756503
7196,5211568,21833183
7197,5769356,13845370
7200,6549198,28207995
7202,1341245,4416959
7207,4343808,28677839
7208,193480,27057487
7211,369807,28670957
7214,1081963,19294491
7215,779307,1728382
7216,53785,19799491
7217,8214096,22027821
7218,173661,17067597
7221,173661,14601190
7222,4992985,25157970
7223,5500712,28006225
7224,2378836,21957518
7225,9201970,25173910
7226,11417,22760055
7227,798778,28001465
7228,1685474,28632608
7229,8421271,22891701
7230,414752,16448230
7231,87436,28373474
7233,2916016,28609731
7235,280212,21481110
7236,4108654,28571212
7237,5943136,24358947
7238,10361312,28677674
7239,4175502,25392290
7240,1643346,28678120
7242,1275914,21067831
7243,8632167,28676081
7244,6895040,18620619
7245,5728403,25392255
7246,367618,6756503
7247,1297496,28675501
7249,10338450,28589085
7251,429529,7588969
7255,9452791,25941039
7257,33424,28674894
7258,3580589,26615683
7259,8841623,27854815
7261,1317792,10446275
7265,511142,26497946
7269,3599988,28250120
7271,106587,28490432
7272,773327,26258805
7273,126935,25273785
7274,1684950,28650038
7275,4196261,28640662
7278,9798612,10442886
7279,8077771,22777322
7281,69591,28582477
7286,821695,28540549
7287,4037377,28666900
7289,10273496,28357187
7291,6126661,28609472
7292,511142,26497946
7293,2401369,27650144
7296,193106,4787650
7299,613667,28677080
7300,163915,22802488
7303,5409172,28674164
7304,280212,21481110
7305,9452791,28677711
7306,675835,26923752
7307,1617038,17996456
7308,5922532,17640761
7309,743306,10317502
7311,1714486,28678075
7312,1333491,17947764
7317,3730605,28451238
7318,5606771,28014200
7319,980367,14079522
7321,134294,2361853
7323,160684,22574357
7324,160684,22626620
7325,8096032,28521289
7326,9798612,19914909
7328,9798612,10442936
7332,682097,22696603
7333,6393201,28519471
7334,2713846,19524156
7336,10161858,28652857
7338,2074134,28674787
7339,1106,2393766
7340,6957370,24016875
7341,4594970,15589258
7342,367618,5054494
7343,4343808,28677839
7349,3471313,28677766
7351,7133556,28631940
7352,9798612,10442970
7354,5010245,28655609
7355,9946341,28664499
7356,5124519,28635182
7357,1297496,28675501
7359,7912701,27019565
7360,4074018,28677636
7363,9798612,10442975
7364,10225575,28677579
7367,9798612,10442976
7371,8441896,28609998
7372,6154548,27896707
7373,9798612,10442977
7374,8197831,22011184
7381,2237012,28673695
7382,383994,27114957
7383,280212,21481110
7387,10345366,28617601
7388,1684950,28650038
7393,2287714,28678145
7394,516677,17529590
7397,6023672,16249702
7398,4196261,28640662
7401,5215004,22542759
7403,2074134,28674787
7406,3811636,19025999
7407,5655775,28560302
7408,2074134,28674787
7410,6737270,25890220
7412,8484018,26194619
7415,3904767,10608253
7416,8378888,28410918
7418,4037377,28666900
7419,6154548,27896707
7421,9485547,27938821
7423,2505852,28496881
7424,709448,28436458
7428,1125622,6439786
7432,1297496,28675501
7433,8421271,22891701
7434,856635,28656501
7435,6911419,28657371
7436,6355587,28209925
7438,9201970,25173910
7441,8197831,22011184
7442,9360129,28582002
7443,1125622,6439865
7444,54178,28678122
7445,554789,19844101
7448,10340256,28678107
7449,6069593,28336819
7450,840120,21987817
7451,53785,19799491
7452,6069593,27256517
7453,123932,21469993
7456,157695,21144145
7457,6069593,27506269
7458,624632,28673499
7461,9452791,28677711
7462,6069593,27508020
7464,1012917,24571362
7465,1449778,28676506
7466,153493,22025812
7467,6069593,27256236
7468,682819,12551129
7469,3187503,28581993
7470,271275,7812229
7471,6069593,28648040
7475,3459800,28677612
7476,280212,21481110
7477,9018,17985744
7478,10356405,28677192
7479,24036,19575934
7480,6069593,28491408
7481,5704704,28255312
7483,168476,28543105
7485,7003341,26125237
7487,6069593,28589622
7488,6325631,27979993
7489,5314189,12385273
7490,682819,12551129
7491,474794,23049318
7494,142006,23901528
7495,6069593,24333601
7496,778342,1989449
7498,1121789,25811730
7499,7191,24661448
7500,1310872,20372057
7501,5985936,28489657
7502,8421271,22891701
7505,434885,23546042
7506,6069593,27256636
7511,6069593,27506388
7514,4371011,28672554
7516,8176195,28651298
7520,1335855,18089434
7522,1524481,28642465
7526,3490660,28674349
7528,6132327,25111641
7529,53352,1963492
7531,3130093,28452544
7533,1167760,28570910
7534,3949252,28370207
7535,1714830,28677976
7536,8826164,26611092
7538,8518239,28678194
7540,887316,28574433
7543,8421271,22891701
7547,682819,12551129
7549,5456349,28591826
7550,927418,28390447
7551,1165609,28653536
7552,1265899,28671245
7553,601488,5714914
7559,10337495,28661427
7560,1684950,28650038
7561,6737270,25890220
7562,5207538,26275432
7563,6890795,26785547
7564,433997,7968180
7566,1434793,27663620
7572,6767374,28678022
7574,6298185,28646555
7575,5456349,28591826
7576,1442822,28665128
7577,6232704,28620312
7578,3331837,25837286
7579,9452791,28677711
7587,280212,21481110
7588,4153853,28678176
7589,5962998,28199681
7590,8658234,26288440
7591,9106885,28675693
7593,1297496,28675501
7594,5206088,28467768
7595,440814,25999714
7596,8347069,28171448
7597,6081541,28032980
7598,2293544,11515805
7599,7297775,24707210
7600,433997,7968428
7602,185130,25533998
7603,514438,28662138
7604,1625941,26180933
7605,4181161,28090675
7611,11417,22760055
7617,5262037,17817709
7618,1235097,20463939
7622,2401369,27650144
7623,433997,7968569
7624,10144074,27844858
7627,1471504,28676214
7628,3960243,15441866
7630,338734,21825710
7632,6584350,26354680
7634,422381,28671192
7635,10161953,28676586
7636,5136633,28656871
7638,168476,28543105
7639,7299909,28605092
7640,1181205,28657751
7642,4580292,22456318
7643,8633,505964
7644,8289,12544475
7645,8819701,28678173
7647,1297496,28675501
7650,8987245,24958959
7653,10274077,28665904
7654,8263721,28491274
7655,375,28546246
7656,790500,27720310
7659,171043,28159277
7660,8421271,22891701
7661,1643346,28678120
7664,10144074,27844858
7665,6189538,16059597
7666,5728403,25392255
7667,3964764,28625867
7668,2188638,15532080
7672,2731239,19897997
7673,10355660,28657737
7675,1265899,28671245
7676,8361299,22637619
7677,1221156,28673837
7678,6227836,23986338
7680,280212,21481110
7681,8548034,28653599
7682,2192930,27952521
7683,1301018,22275454
7684,10356405,28677192
7685,5881611,28678147
7686,69068,28548328
7687,3413206,27893582
7688,1280779,28049722
7690,101800,28677714
7692,501642,28498113
7693,3656079,27470715
7694,10161858,28652857
7695,1356088,26995510
7701,3867941,28677864
